seed,source_timestep,target_timestep,depth,state_gap,prediction_gap,proxy_reference_reconstruction_error,self_reconstruction_error,action_rmse_before_clip,action_rmse,reference_cumulative_reward,self_cumulative_reward,cumulative_reward_drop,reference_final_reward,self_final_reward,final_reward_drop,reference_success,self_success,final_agent_distance,final_block_pose_distance,reference_steps,self_steps
0,90,86,4,2.2031241314834915e-05,2.0988449250580743e-05,0.003542130347341299,0.003668377874419093,0.2831510305404663,0.28315104491776844,4.478841989975581,4.478789845881143,5.214409443787815e-05,0.5691242209676817,0.569044345770803,7.987519687868705e-05,0,0,0.32877606760367895,0.02033396822470341,8,8
1,90,86,4,2.203671283496078e-05,2.192111423937604e-05,0.003939030226320028,0.004006203263998032,0.32311907410621643,0.32311907777494775,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2752473742656553,0.0,8,8
2,90,86,4,0.0051785982213914394,0.0050538526847958565,0.016566917300224304,0.013864857144653797,5.148739337921143,5.148739459363665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.633734736185137,2.938520074661647,8,8
3,90,86,4,1.8663195078261197e-05,1.872572465799749e-05,0.0031599909998476505,0.0032073650509119034,0.23834602534770966,0.238346037029233,0.349595661524897,0.351043358036369,-0.0014476965114719742,0.10172071666070943,0.1028828800704121,-0.0011621634097026684,0,0,0.22016033312860867,0.13268630092698014,8,8
4,90,86,4,2.2609052393818274e-05,2.227755612693727e-05,0.0036065089516341686,0.003686523297801614,0.285655677318573,0.2856556740955304,0.042125167622357663,0.04134707015385229,0.0007780974685053718,0.030271437323568837,0.029808588271832432,0.00046284905173640464,0,0,0.11738328471732828,0.12959079468947504,8,8
