data_noise_seed,source_timestep,target_timestep,total_depth,reset_depth,reset_timestep,E_q,E_free,E_reset,reset_gain,reset_recovery_fraction,pre_reset_d_action_l2,action_elements
0,76,60,8,6,64,0.0015633469447493553,0.0016716326354071498,0.0015881378203630447,8.349481504410505e-05,0.7710604654863051,0.051967330276966095,2048
0,76,44,16,4,68,0.0010803596815094352,0.0012656266335397959,0.001221249345690012,4.43772878497839e-05,0.2395315913790796,0.03646785765886307,2048
0,76,44,16,8,60,0.0010803596815094352,0.0012656266335397959,0.0011782320216298103,8.739461190998554e-05,0.47172261945381233,0.06595327705144882,2048
0,76,44,16,12,52,0.0010803596815094352,0.0012656266335397959,0.0011330938432365656,0.00013253279030323029,0.7153612063608161,0.09006073325872421,2048
0,36,28,4,1,34,0.0007978679495863616,0.000886772817466408,0.000866078888066113,2.069392940029502e-05,0.2327648630918164,0.00891614705324173,2048
0,36,28,4,2,32,0.0007978679495863616,0.000886772817466408,0.00084474659524858,4.2026222217828035e-05,0.47271002387103617,0.017683910205960274,2048
0,36,28,4,3,30,0.0007978679495863616,0.000886772817466408,0.0008218186558224261,6.495416164398193e-05,0.7306029826355562,0.026308195665478706,2048
0,36,20,8,2,32,0.0006461974116973579,0.0008582129958085716,0.0008120669517666101,4.614604404196143e-05,0.21765401932791567,0.017683910205960274,2048
0,36,20,8,4,28,0.0006461974116973579,0.0008582129958085716,0.0007619278039783239,9.628519183024764e-05,0.4541420491983308,0.034771841019392014,2048
0,36,20,8,6,24,0.0006461974116973579,0.0008582129958085716,0.0007066029356792569,0.00015161006012931466,0.7150892268833736,0.05118232220411301,2048
0,36,4,16,4,28,0.0002936386736109853,0.0009521130123175681,0.0008428271394222975,0.00010928587289527059,0.16596830957746486,0.034771841019392014,2048
0,36,4,16,8,20,0.0002936386736109853,0.0009521130123175681,0.0007071328582242131,0.00024498015409335494,0.3720420670827667,0.06685463339090347,2048
0,36,4,16,12,12,0.0002936386736109853,0.0009521130123175681,0.0005350637366063893,0.0004170492757111788,0.6333569149108734,0.09588953852653503,2048
1,96,88,4,1,94,0.009356540627777576,0.010338684543967247,0.009970427490770817,0.0003682570531964302,0.3749522316699998,0.04581703245639801,2048
1,96,88,4,2,92,0.009356540627777576,0.010338684543967247,0.009714585728943348,0.0006240988150238991,0.6354453810039931,0.07562848925590515,2048
1,96,88,4,3,90,0.009356540627777576,0.010338684543967247,0.009516535326838493,0.0008221492171287537,0.8370964820699262,0.09834820032119751,2048
1,96,80,8,2,92,0.004469025880098343,0.005305556580424309,0.004962441977113485,0.00034311460331082344,0.4101637909727928,0.07562848925590515,2048
1,96,80,8,4,88,0.004469025880098343,0.005305556580424309,0.004749360494315624,0.0005561960861086845,0.664884248589986,0.11683109402656555,2048
1,96,80,8,6,84,0.004469025880098343,0.005305556580424309,0.004593485966324806,0.0007120706140995026,0.8512187464513069,0.1458587944507599,2048
1,96,64,16,4,88,0.002126616658642888,0.00288596679456532,0.0025748382322490215,0.0003111285623162985,0.4097300409887336,0.11683109402656555,2048
1,96,64,16,8,80,0.002126616658642888,0.00288596679456532,0.0023872433230280876,0.0004987234715372324,0.6567766935754882,0.16822032630443573,2048
1,96,64,16,12,72,0.002126616658642888,0.00288596679456532,0.002245914423838258,0.0006400523707270622,0.8428949182310332,0.20067676901817322,2048
1,76,68,4,1,74,0.002464472083374858,0.002597231650725007,0.0025610432494431734,3.618840128183365e-05,0.2725860139811083,0.01009109802544117,2048
1,76,68,4,2,72,0.002464472083374858,0.002597231650725007,0.002525805262848735,7.14263878762722e-05,0.5380131112350447,0.01970391720533371,2048
1,76,68,4,3,70,0.002464472083374858,0.002597231650725007,0.0024949987418949604,0.00010223290883004665,0.7700605754492299,0.028848201036453247,2048
1,76,60,8,2,72,0.0018846828024834394,0.002129394095391035,0.002062184037640691,6.721005775034428e-05,0.27465041335760165,0.01970391720533371,2048
1,76,60,8,4,68,0.0018846828024834394,0.002129394095391035,0.0019996128976345062,0.00012978119775652885,0.5303441300746793,0.03754016011953354,2048
1,76,60,8,6,64,0.0018846828024834394,0.002129394095391035,0.001940542715601623,0.00018885137978941202,0.7717313637042625,0.05389886721968651,2048
1,76,44,16,4,68,0.0012415347155183554,0.0017761257477104664,0.0016249252948909998,0.0001512004528194666,0.2828338743346729,0.03754016011953354,2048
1,76,44,16,8,60,0.0012415347155183554,0.0017761257477104664,0.0014908707235008478,0.00028525502420961857,0.5335948548181203,0.0688355565071106,2048
1,76,44,16,12,52,0.0012415347155183554,0.0017761257477104664,0.001365041360259056,0.0004110843874514103,0.7689698530215574,0.09526742994785309,2048
1,36,28,4,1,34,0.0007885805680416524,0.0009206240647472441,0.000886883120983839,3.3740943763405085e-05,0.2555290082830429,0.008896732702851295,2048
1,36,28,4,2,32,0.0007885805680416524,0.0009206240647472441,0.0008532925858162344,6.733147893100977e-05,0.5099189328584213,0.017636001110076904,2048
1,36,28,4,3,30,0.0007885805680416524,0.0009206240647472441,0.0008211525273509324,9.947153739631176e-05,0.7533240172978501,0.026199955493211746,2048
1,36,20,8,2,32,0.0006016296101734042,0.0008703329949639738,0.0008008666336536407,6.946636131033301e-05,0.25852432549175325,0.017636001110076904,2048
1,36,20,8,4,28,0.0006016296101734042,0.0008703329949639738,0.0007330662338063121,0.00013726676115766168,0.5108486492071879,0.034601420164108276,2048
1,36,20,8,6,24,0.0006016296101734042,0.0008703329949639738,0.0006672707386314869,0.00020306225633248687,0.7557115683181881,0.05081991106271744,2048
1,36,4,16,4,28,0.00026616198010742664,0.000960148056037724,0.0008207234204746783,0.00013942463556304574,0.20090408208283603,0.034601420164108276,2048
1,36,4,16,8,20,0.00026616198010742664,0.000960148056037724,0.0006751670734956861,0.00028498098254203796,0.4106436604798119,0.06620481610298157,2048
1,36,4,16,12,12,0.00026616198010742664,0.000960148056037724,0.0005069138132967055,0.00045323424274101853,0.6530883809642033,0.09460251033306122,2048
2,96,88,4,1,94,0.008449289947748184,0.009288646280765533,0.008961634710431099,0.0003270115703344345,0.38959802585736286,0.04413377121090889,2048
2,96,88,4,2,92,0.008449289947748184,0.009288646280765533,0.008748450316488743,0.0005401959642767906,0.643583592602291,0.0730949193239212,2048
2,96,88,4,3,90,0.008449289947748184,0.009288646280765533,0.008583107963204384,0.0007055383175611496,0.8405706727973974,0.09515970200300217,2048
2,96,80,8,2,92,0.0042745452374219894,0.004866554401814938,0.004615929909050465,0.00025062449276447296,0.4233456301668332,0.0730949193239212,2048
2,96,80,8,4,88,0.0042745452374219894,0.004866554401814938,0.004468791652470827,0.0003977627493441105,0.6718861349924882,0.11290465295314789,2048
2,96,80,8,6,84,0.0042745452374219894,0.004866554401814938,0.004363765940070152,0.0005027884617447853,0.8492916866588534,0.14009495079517365,2048
2,96,64,16,4,88,0.0022446683142334223,0.002758832648396492,0.0025581594090908766,0.00020067323930561543,0.39029008037335183,0.11290465295314789,2048
2,96,64,16,8,80,0.0022446683142334223,0.002758832648396492,0.002439352450892329,0.0003194801975041628,0.621358146173628,0.16074156761169434,2048
2,96,64,16,12,72,0.0022446683142334223,0.002758832648396492,0.0023393970914185047,0.0004194355569779873,0.8157616721134945,0.19069737195968628,2048
2,76,68,4,1,74,0.002512106904760003,0.002608759328722954,0.0025835575070232153,2.5201821699738503e-05,0.26074691835353236,0.009988423436880112,2048
2,76,68,4,2,72,0.002512106904760003,0.002608759328722954,0.0025589694269001484,4.9789901822805405e-05,0.5151438503176198,0.019470246508717537,2048
2,76,68,4,3,70,0.002512106904760003,0.002608759328722954,0.002534913830459118,7.384549826383591e-05,0.7640315186729588,0.02848418429493904,2048
2,76,60,8,2,72,0.0020484484266489744,0.0022461945191025734,0.0021980295423418283,4.816497676074505e-05,0.24356980288774574,0.019470246508717537,2048
2,76,60,8,4,68,0.0020484484266489744,0.0022461945191025734,0.0021490766666829586,9.711785241961479e-05,0.4911240025761998,0.03699982538819313,2048
2,76,60,8,6,64,0.0020484484266489744,0.0022461945191025734,0.0020998611580580473,0.0001463333610445261,0.7400063345315567,0.05291849002242088,2048
2,76,44,16,4,68,0.0014781646896153688,0.0019764089956879616,0.0018701179651543498,0.00010629103053361177,0.21333114947454207,0.03699982538819313,2048
2,76,44,16,8,60,0.0014781646896153688,0.0019764089956879616,0.0017529772594571114,0.00022343173623085022,0.44843811260393385,0.06737544387578964,2048
2,76,44,16,12,52,0.0014781646896153688,0.0019764089956879616,0.0016230366891250014,0.00035337230656296015,0.7092350123344406,0.09267997741699219,2048
2,36,28,4,1,34,0.0009647016413509846,0.0011571215000003576,0.001111009856685996,4.611164331436157e-05,0.2396407711658602,0.008910978212952614,2048
2,36,28,4,2,32,0.0009647016413509846,0.0011571215000003576,0.001062737312167883,9.438418783247471e-05,0.49051167844614896,0.017681676894426346,2048
2,36,28,4,3,30,0.0009647016413509846,0.0011571215000003576,0.0010139568476006389,0.00014316465239971876,0.7440222303696471,0.02630908228456974,2048
2,36,20,8,2,32,0.0007153461338020861,0.0011324782390147448,0.0010335014667361975,9.897677227854729e-05,0.23727920014233336,0.017681676894426346,2048
2,36,20,8,4,28,0.0007153461338020861,0.0011324782390147448,0.0009298643562942743,0.00020261388272047043,0.48573073179580745,0.0347885899245739,2048
2,36,20,8,6,24,0.0007153461338020861,0.0011324782390147448,0.0008235663408413529,0.0003089118981733918,0.7405613097459978,0.05122736841440201,2048
2,36,4,16,4,28,0.0002612905518617481,0.001231887610629201,0.001004225923679769,0.0002276616869494319,0.2345583936124185,0.0347885899245739,2048
2,36,4,16,8,20,0.0002612905518617481,0.001231887610629201,0.0007622305420227349,0.00046965706860646605,0.4838847020646001,0.06698791682720184,2048
2,36,4,16,12,12,0.0002612905518617481,0.001231887610629201,0.0005163453752174973,0.0007155422354117036,0.7372186315095167,0.09641601145267487,2048
3,96,88,4,1,94,0.008772660046815872,0.009627129882574081,0.009299391880631447,0.0003277380019426346,0.38355713476043074,0.0436197891831398,2048
3,96,88,4,2,92,0.008772660046815872,0.009627129882574081,0.009079636074602604,0.0005474938079714775,0.6407409425818547,0.07248692214488983,2048
3,96,88,4,3,90,0.008772660046815872,0.009627129882574081,0.008903968147933483,0.0007231617346405983,0.8463279853511794,0.0945708304643631,2048
3,96,80,8,2,92,0.0040628197602927685,0.004751493223011494,0.00445160735398531,0.0002998858690261841,0.4354543702646873,0.07248692214488983,2048
3,96,80,8,4,88,0.0040628197602927685,0.004751493223011494,0.00427873944863677,0.00047275377437472343,0.6864701487238956,0.11250223219394684,2048
3,96,80,8,6,84,0.0040628197602927685,0.004751493223011494,0.004158761817961931,0.0005927314050495625,0.8606857053988904,0.14057184755802155,2048
3,96,64,16,4,88,0.0018169684335589409,0.0022977942135185003,0.0020763124339282513,0.00022148177959024906,0.4606279214248394,0.11250223219394684,2048
3,96,64,16,8,80,0.0018169684335589409,0.0022977942135185003,0.001964017516002059,0.00033377669751644135,0.6941738804947483,0.1619926244020462,2048
3,96,64,16,12,72,0.0018169684335589409,0.0022977942135185003,0.0018826826708391309,0.00041511154267936945,0.8633304618447933,0.1923278570175171,2048
3,76,68,4,1,74,0.00211803475394845,0.002197501715272665,0.0021759397350251675,2.156198024749756e-05,0.2713326379692243,0.009643498808145523,2048
3,76,68,4,2,72,0.00211803475394845,0.002197501715272665,0.0021555707789957523,4.193093627691269e-05,0.5276524429547506,0.018744032829999924,2048
3,76,68,4,3,70,0.00211803475394845,0.002197501715272665,0.0021361587569117546,6.134295836091042e-05,0.7719303385798165,0.027363283559679985,2048
3,76,60,8,2,72,0.0016027020756155252,0.0017288295784965158,0.001693290425464511,3.553915303200483e-05,0.2817716375907191,0.018744032829999924,2048
3,76,60,8,4,68,0.0016027020756155252,0.0017288295784965158,0.0016613674815744162,6.746209692209959e-05,0.5348722156638149,0.035507477819919586,2048
3,76,60,8,6,64,0.0016027020756155252,0.0017288295784965158,0.0016306492034345865,9.818037506192923e-05,0.7784216195461254,0.05059731751680374,2048
3,76,44,16,4,68,0.0011047815205529332,0.0013235246296972036,0.0012654311722144485,5.8093457482755184e-05,0.2655784573512671,0.035507477819919586,2048
3,76,44,16,8,60,0.0011047815205529332,0.0013235246296972036,0.0012129861861467361,0.00011053844355046749,0.5053345176581662,0.06419996172189713,2048
3,76,44,16,12,52,0.0011047815205529332,0.0013235246296972036,0.0011601008009165525,0.0001634238287806511,0.7471038947008205,0.08753247559070587,2048
3,36,28,4,1,34,0.0007729072822257876,0.000865768815856427,0.0008441773243248463,2.1591491531580687e-05,0.2325127605307679,0.008195464499294758,2048
3,36,28,4,2,32,0.0007729072822257876,0.000865768815856427,0.000821121851913631,4.464696394279599e-05,0.4807907235344743,0.01623879373073578,2048
3,36,28,4,3,30,0.0007729072822257876,0.000865768815856427,0.0007974663749337196,6.830244092270732e-05,0.7355299686777,0.024137962609529495,2048
3,36,20,8,2,32,0.0006087167421355844,0.0008340468630194664,0.0007834529387764633,5.059392424300313e-05,0.22453245063084742,0.01623879373073578,2048
3,36,20,8,4,28,0.0006087167421355844,0.0008340468630194664,0.0007293809321708977,0.00010466593084856868,0.4645003980737467,0.03188473358750343,2048
3,36,20,8,6,24,0.0006087167421355844,0.0008340468630194664,0.0006709459703415632,0.00016310089267790318,0.7238308488812862,0.04686131700873375,2048
3,36,4,16,4,28,0.00024867738829925656,0.0009024316677823663,0.0007805427303537726,0.00012188893742859364,0.18644457291348826,0.03188473358750343,2048
3,36,4,16,8,20,0.00024867738829925656,0.0009024316677823663,0.0006348085589706898,0.0002676231088116765,0.40936345231005217,0.06113489344716072,2048
3,36,4,16,12,12,0.00024867738829925656,0.0009024316677823663,0.00045844988198950887,0.0004439817857928574,0.6791263930905221,0.08758707344532013,2048
4,96,88,4,1,94,0.01024662982672453,0.011163114570081234,0.010815264657139778,0.00034784991294145584,0.3795479580679384,0.04617517441511154,2048
4,96,88,4,2,92,0.01024662982672453,0.011163114570081234,0.010579627007246017,0.0005834875628352165,0.63665823906478,0.0768851488828659,2048
4,96,88,4,3,90,0.01024662982672453,0.011163114570081234,0.010391095653176308,0.0007720189169049263,0.842369632992842,0.1006511002779007,2048
4,96,80,8,2,92,0.0050629135221242905,0.0059869601391255856,0.005614233668893576,0.0003727264702320099,0.4033632755905512,0.0768851488828659,2048
4,96,80,8,4,88,0.0050629135221242905,0.0059869601391255856,0.005377739667892456,0.0006092204712331295,0.6592962519685039,0.1202094554901123,2048
4,96,80,8,6,84,0.0050629135221242905,0.0059869601391255856,0.005205880850553513,0.000781079288572073,0.8452812598425197,0.15106847882270813,2048
4,96,64,16,4,88,0.0023466781713068485,0.003426310373470187,0.0029380598571151495,0.0004882505163550377,0.45223782263690737,0.1202094554901123,2048
4,96,64,16,8,80,0.0023466781713068485,0.003426310373470187,0.0026695127598941326,0.0007567976135760546,0.7009772513820942,0.1748628169298172,2048
4,96,64,16,12,72,0.0023466781713068485,0.003426310373470187,0.002487210091203451,0.000939100282266736,0.8698335232915353,0.2098601907491684,2048
4,76,68,4,1,74,0.002726260107010603,0.0028885016217827797,0.0028434847481548786,4.501687362790108e-05,0.2774682774080038,0.011323542334139347,2048
4,76,68,4,2,72,0.002726260107010603,0.0028885016217827797,0.0028022348415106535,8.62667802721262e-05,0.5317182867360675,0.022064246237277985,2048
4,76,68,4,3,70,0.002726260107010603,0.0028885016217827797,0.002761797048151493,0.00012670457363128662,0.7809627135767815,0.03229277953505516,2048
4,76,60,8,2,72,0.002081203507259488,0.0023552123457193375,0.0022746920585632324,8.052028715610504e-05,0.2938601820608926,0.022064246237277985,2048
4,76,60,8,4,68,0.002081203507259488,0.0023552123457193375,0.00220399908721447,0.00015121325850486755,0.5518554049380597,0.04196925088763237,2048
4,76,60,8,6,64,0.002081203507259488,0.0023552123457193375,0.002139818388968706,0.00021539395675063133,0.7860839743758599,0.06017003208398819,2048
4,76,44,16,4,68,0.0014407160924747586,0.0019759219139814377,0.0018225579988211393,0.00015336391516029835,0.28655128363244914,0.04196925088763237,2048
4,76,44,16,8,60,0.0014407160924747586,0.0019759219139814377,0.0016912457067519426,0.00028467620722949505,0.5319004311800866,0.07679625600576401,2048
4,76,44,16,12,52,0.0014407160924747586,0.0019759219139814377,0.0015664417296648026,0.00040948018431663513,0.7650891822586894,0.10574968159198761,2048
4,36,28,4,1,34,0.0009585007792338729,0.0011045540450140834,0.0010674720397219062,3.70820052921772e-05,0.2538937085322034,0.009627297520637512,2048
4,36,28,4,2,32,0.0009585007792338729,0.0011045540450140834,0.0010309573262929916,7.359671872109175e-05,0.5039032734252201,0.019041819497942924,2048
4,36,28,4,3,30,0.0009585007792338729,0.0011045540450140834,0.000995114678516984,0.0001094393664970994,0.7493113277027996,0.028263429179787636,2048
4,36,20,8,2,32,0.0007336013950407505,0.0010261288844048977,0.0009553179843351245,7.08109000697732e-05,0.2420657977261946,0.019041819497942924,2048
4,36,20,8,4,28,0.0007336013950407505,0.0010261288844048977,0.0008836257038637996,0.00014250318054109812,0.48714457862011656,0.03727668523788452,2048
4,36,20,8,6,24,0.0007336013950407505,0.0010261288844048977,0.0008100810809992254,0.0002160478034056723,0.7385555589161379,0.054632801562547684,2048
4,36,4,16,4,28,0.00030109687941148877,0.0011078267125412822,0.0009521953179500997,0.00015563139459118247,0.19291637447867035,0.03727668523788452,2048
4,36,4,16,8,20,0.00030109687941148877,0.0011078267125412822,0.0007793671684339643,0.0003284595441073179,0.40714937097717646,0.07100029289722443,2048
4,36,4,16,12,12,0.00030109687941148877,0.0011078267125412822,0.0005768589326180518,0.0005309677799232304,0.6581729819799584,0.10063040256500244,2048
