data_noise_seed,target_timestep,source_timestep,depth,G_state,G_pred,G_epsilon,E_q,E_self,DeltaE,G_state_X_aux,G_epsilon_X_aux,action_elements,X_unconditioned_elements_aux
0,89,90,1,7.815713615855202e-06,2.2586475552088814e-06,7.895069757068995e-06,0.01080107782036066,0.010843630880117416,4.255305975675583e-05,5.658937425323529e-06,5.752417109761154e-06,64,624
0,89,91,2,3.369941623532213e-05,3.4065456020471174e-06,3.385257150512189e-05,0.01080107782036066,0.010889217257499695,8.813943713903427e-05,2.3933807824505493e-05,2.3892504032119177e-05,64,624
0,89,93,4,0.00015513025573454797,6.124188075773418e-06,0.00015609263209626079,0.01080107782036066,0.010848394595086575,4.7316774725914e-05,0.00010656298400135711,0.00010705930617405102,64,624
